ts,frame_idx,mode,fps,latency_ms,target_w,target_h,power_state
1771343946.7982817,1847,hand,19.24072094719507,30.087999999523163,1280,720,battery
1771343946.819572,1848,hand,28.229833688928974,28.571800095960498,1280,720,battery
1771343946.8857334,1849,hand,19.97782308000076,32.660100143402815,1280,720,battery
1771343946.935574,1850,hand,19.87407365288755,31.226899940520525,1280,720,battery
1771343946.9896226,1851,hand,20.027331458394013,33.707299968227744,1280,720,battery
1771343947.0354583,1852,hand,20.005647346128896,31.98480000719428,1280,720,battery
1771343947.0607207,1853,hand,25.57486844592411,29.819399816915393,1280,720,battery
1771343947.1290612,1854,hand,20.040441106205684,36.72210010699928,1280,720,battery
1771343947.151608,1855,hand,23.384834968777877,29.31210002861917,1280,720,battery
1771343947.2010238,1856,hand,20.315925097116065,29.2924998793751,1280,720,battery
1771343947.2508183,1857,hand,20.14371407028177,29.3272000271827,1280,720,battery
1771343947.2897463,1858,hand,28.042789901583227,29.41419999115169,1280,720,battery
1771343947.35151,1859,hand,20.306581004991553,43.41169982217252,1280,720,battery
1771343947.4161105,1860,hand,15.270616933355178,33.13870006240904,1280,720,battery
1771343947.4661605,1861,hand,20.29803132077663,30.969100072979927,1280,720,battery
1771343947.5001385,1862,hand,26.738815009371294,29.662400018423796,1280,720,battery
1771343947.5380898,1863,hand,29.089738877137012,31.090900069102645,1280,720,battery
1771343947.5903416,1864,hand,20.360600191261206,36.51730017736554,1280,720,battery
1771343947.637277,1865,hand,19.941918735676996,34.35570001602173,1280,720,battery
1771343947.6869495,1866,hand,19.90208164291781,32.31590008363128,1280,720,battery
1771343947.73691,1867,hand,19.944194539281604,41.5888000279665,1280,720,battery
1771343947.770946,1868,hand,20.359710693655646,30.71990003809333,1280,720,battery
1771343947.8365202,1869,hand,20.075452191435286,31.868399819359183,1280,720,battery
1771343947.8857236,1870,hand,20.12679827634193,31.387499999254942,1280,720,battery
1771343947.9331927,1871,hand,20.741086528666514,33.32890011370182,1280,720,battery
1771343947.9838853,1872,hand,20.143230367296756,31.842400087043643,1280,720,battery
1771343948.0170596,1873,hand,20.351807462758988,29.60880007594824,1280,720,battery
1771343948.0833528,1874,hand,19.826256304566705,33.04310003295541,1280,720,battery
1771343948.1336787,1875,hand,19.96213466087296,30.523500172421336,1280,720,battery
1771343948.1834693,1876,hand,19.91474410411513,32.57460007444024,1280,720,battery
1771343948.2339904,1877,hand,19.905765324524936,32.865700079128146,1280,720,battery
1771343948.2565413,1878,hand,25.885013206941668,28.88799994252622,1280,720,battery
1771343948.321922,1879,hand,20.170741560065405,33.23549986816943,1280,720,battery
1771343948.3722885,1880,hand,20.06882428371835,30.815100064501166,1280,720,battery
1771343948.422519,1881,hand,19.877087559001385,32.10039995610714,1280,720,battery
1771343948.4720242,1882,hand,20.224527091862075,41.87429999001324,1280,720,battery
1771343948.519344,1883,hand,21.03620633447852,30.353100039064884,1280,720,battery
1771343948.5698326,1884,hand,19.82672490404069,33.55160006321967,1280,720,battery
1771343948.619193,1885,hand,20.32143722322891,34.654300194233656,1280,720,battery
1771343948.676126,1886,hand,19.535649743828596,38.91529981046915,1280,720,battery
1771343948.7185693,1887,hand,20.617314536266935,30.1124001853168,1280,720,battery
1771343948.752529,1888,hand,20.074203120513065,28.43479998409748,1280,720,battery
1771343948.8179147,1889,hand,20.126508538990485,31.739600002765656,1280,720,battery
1771343948.8512244,1890,hand,20.490905804358764,29.225300066173077,1280,720,battery
1771343948.915215,1891,hand,20.12786071800483,29.165900079533458,1280,720,battery
1771343948.9626682,1892,hand,20.850897557629114,28.52379996329546,1280,720,battery
1771343948.9957852,1893,hand,20.945024543951902,28.685800032690167,1280,720,battery
1771343949.0452557,1894,hand,20.43808595653445,28.269300004467368,1280,720,battery
1771343949.1104763,1895,hand,20.19764714946813,33.47059991210699,1280,720,battery
1771343949.1597173,1896,hand,20.345291914860592,31.733700074255466,1280,720,battery
1771343949.2095895,1897,hand,20.092474251497006,32.391699962317944,1280,720,battery
1771343949.2589483,1898,hand,20.09699908482389,31.081499997526407,1280,720,battery
1771343949.294684,1899,hand,26.403515177458548,30.463100178167224,1280,720,battery
1771343949.347884,1900,hand,19.879254368711166,41.78719990886748,1280,720,battery
1771343949.3950684,1901,hand,20.150197932280257,29.77430005557835,1280,720,battery
1771343949.4326172,1902,hand,28.493138773402897,31.040600035339594,1280,720,battery
1771343949.4689665,1903,hand,27.15779386436332,31.591600039973855,1280,720,battery
1771343949.5030093,1904,hand,20.104127422362183,29.20209988951683,1280,720,battery
1771343949.5683548,1905,hand,20.28831112293516,33.247899962589145,1280,720,battery
1771343949.6182036,1906,hand,19.911246142891052,30.331100104376674,1280,720,battery
1771343949.6679382,1907,hand,20.35585710195148,30.58629995211959,1280,720,battery
1771343949.7290301,1908,hand,20.109043139736695,41.036699898540974,1280,720,battery
1771343949.7667532,1909,hand,20.18928610968043,32.095400150865316,1280,720,battery
1771343949.8156297,1910,hand,20.40428098851917,32.311399932950735,1280,720,battery
1771343949.8659043,1911,hand,20.085835101212055,37.562600104138255,1280,720,battery
1771343949.915847,1912,hand,19.87614561514913,32.49559993855655,1280,720,battery
1771343949.964847,1913,hand,20.384844184373723,32.36069995909929,1280,720,battery
1771343950.0146832,1914,hand,20.1209085893838,36.00839991122484,1280,720,battery
1771343950.064317,1915,hand,19.98534323792461,32.26620005443692,1280,720,battery
1771343950.0983589,1916,hand,20.148939543150867,19.68660019338131,1280,720,battery
1771343950.1314192,1917,hand,30.523786305317625,23.931500036269426,1280,720,battery
1771343950.1814067,1918,hand,28.92503758465167,30.296700075268745,1280,720,battery
1771343950.215065,1919,hand,20.320354248119028,28.008900117129087,1280,720,battery
1771343950.2761068,1920,hand,19.762360003203966,25.556900072842836,1280,720,battery
1771343950.304591,1921,hand,30.40121770014134,21.10120002180338,1280,720,battery
1771343950.3328466,1922,hand,29.10386843839989,23.13789981417358,1280,720,battery
1771343950.3672323,1923,hand,28.768503720978085,29.281300026923418,1280,720,battery
1771343950.4168303,1924,hand,20.39108768893448,24.24659999087453,1280,720,battery
1771343950.4504476,1925,hand,29.547339945897203,25.114200077950954,1280,720,battery
1771343950.484792,1926,hand,29.01267223728626,20.819100085645914,1280,720,battery
1771343950.532248,1927,hand,28.757063618849116,25.098999962210655,1280,720,battery
1771343950.556521,1928,hand,29.99166243591302,19.245699979364872,1280,720,battery
1771343950.5864546,1929,hand,29.84398858696039,20.12589992955327,1280,720,battery
1771343950.6200366,1930,hand,30.051830993988638,21.784800104796886,1280,720,battery
1771343950.6542623,1931,hand,29.071995453064677,22.343599935993552,1280,720,battery
1771343950.689105,1932,hand,28.58888563229751,19.168599974364042,1280,720,battery
1771343950.7245622,1933,hand,29.14350433229803,21.09059994108975,1280,720,battery
1771343950.7573643,1934,hand,29.58047294295205,20.40589996613562,1280,720,battery
1771343950.7917094,1935,hand,29.06011140980517,19.320999970659614,1280,720,battery
1771343950.8251102,1936,hand,29.71985715095516,19.670199835672975,1280,720,battery
1771343950.85871,1937,hand,29.970446165718695,20.335400011390448,1280,720,battery
1771343950.8977208,1938,hand,29.337157006064253,20.221800077706575,1280,720,battery
1771343950.927305,1939,hand,29.316036680832028,18.68999982252717,1280,720,battery
1771343950.9610121,1940,hand,29.256122484567364,20.43300005607307,1280,720,battery
1771343951.017695,1941,hand,20.74395877226822,23.580200038850307,1280,720,battery
1771343951.047055,1942,hand,31.640319246842985,21.966199856251478,1280,720,battery
1771343951.074372,1943,hand,29.994236146370415,19.455499947071075,1280,720,battery
1771343951.1134336,1944,hand,29.48502657256137,19.345400156453252,1280,720,battery
1771343951.146095,1945,hand,29.918283496918512,19.1983999684453,1280,720,battery
1771343951.1789935,1946,hand,29.6880923562596,18.77889991737902,1280,720,battery
1771343951.2125285,1947,hand,31.073982426765845,19.58499988541007,1280,720,battery
1771343951.2400448,1948,hand,30.036120937826727,20.562099991366267,1280,720,battery
1771343951.2729816,1949,hand,30.978507171661963,19.958800170570612,1280,720,battery
1771343951.306912,1950,hand,29.600513772345217,19.571799784898758,1280,720,battery
1771343951.3400052,1951,hand,30.37567804404661,22.178100189194083,1280,720,battery
1771343951.3759663,1952,hand,27.651226876573975,21.779899951070547,1280,720,battery
1771343951.4095964,1953,hand,30.01956784689269,20.034800050780177,1280,720,battery
1771343951.4430497,1954,hand,29.603438662365985,20.49769996665418,1280,720,battery
1771343951.4773405,1955,hand,29.277360900733626,20.071699982509017,1280,720,battery
1771343951.511471,1956,hand,29.24327188554536,21.17670001462102,1280,720,battery
1771343951.5452206,1957,hand,29.88524157979864,20.18520003184676,1280,720,battery
1771343951.5805128,1958,hand,28.04804065801792,23.110499838367105,1280,720,battery
1771343951.617566,1959,hand,30.463263705296185,19.30959988385439,1280,720,battery
1771343951.6478007,1960,hand,29.047030062951446,19.49639990925789,1280,720,battery
1771343951.6809063,1961,hand,30.334596580553708,19.97209992259741,1280,720,battery
1771343951.7141566,1962,hand,29.897170880526904,20.236900076270103,1280,720,battery
1771343951.7483516,1963,hand,29.301495707090112,19.714999943971634,1280,720,battery
1771343951.7825296,1964,hand,29.475080815179197,18.089700024574995,1280,720,battery
1771343951.816518,1965,hand,29.398022050422995,20.525800064206123,1280,720,battery
1771343951.8411593,1966,hand,39.98726296822416,19.527300028130412,1280,720,battery
1771343951.8742983,1967,hand,30.188966063266996,20.420200191438198,1280,720,battery
1771343951.90833,1968,hand,29.724280156193526,19.68739996664226,1280,720,battery
1771343951.9425802,1969,hand,29.101041428165047,19.98700015246868,1280,720,battery
1771343951.967781,1970,hand,39.651950311028756,18.889900064095855,1280,720,battery
1771343952.0016649,1971,hand,29.304976035101937,20.322500029578805,1280,720,battery
1771343952.0359087,1972,hand,29.467418872113363,19.56350007094443,1280,720,battery
1771343952.0698016,1973,hand,29.421117977567498,20.099000073969364,1280,720,battery
1771343952.1123073,1974,hand,23.42414511418024,21.173799876123667,1280,720,battery
1771343952.146535,1975,hand,29.37701978637717,20.824299892410636,1280,720,battery
1771343952.18076,1976,hand,29.09841683895048,18.968499964103103,1280,720,battery
1771343952.2150419,1977,hand,29.429994807673417,19.067099783569574,1280,720,battery
1771343952.248699,1978,hand,29.568378086865795,19.982700003311038,1280,720,battery
1771343952.2821593,1979,hand,29.926181727373265,22.521800128743052,1280,720,battery
1771343952.3151455,1980,hand,29.989732442906377,21.77230012603104,1280,720,battery
1771343952.3483179,1981,hand,30.316836406479265,27.195600094273686,1280,720,battery
1771343952.40098,1982,hand,19.82194622847934,19.01210006326437,1280,720,battery
1771343952.431457,1983,hand,30.54379155409588,19.56739998422563,1280,720,battery
1771343952.473008,1984,hand,29.194420469415597,21.69229998253286,1280,720,battery
1771343952.5012393,1985,hand,30.01763426084965,21.255899919196963,1280,720,battery
1771343952.533632,1986,hand,29.11639466029864,19.941900158300996,1280,720,battery
1771343952.5721912,1987,hand,28.887584886427813,19.952100003138185,1280,720,battery
1771343952.5771673,1988,face,40.05944490076598,4.562699934467673,1280,720,battery
1771343952.6012456,1989,face,56.63921785748045,6.517000030726194,1280,720,battery
1771343952.6281712,1990,face,32.172803141875306,7.994400104507804,1280,720,battery
1771343952.6617336,1991,face,31.762998864066642,8.335400139912963,1280,720,battery
1771343952.7013016,1992,face,28.88460081675378,8.115499978885055,1280,720,battery
1771343952.7241397,1993,face,33.42181424109135,8.79950006492436,1280,720,battery
1771343952.7603788,1994,face,31.493024582901594,5.1386000122874975,1280,720,battery
1771343952.7849326,1995,face,31.99975586123763,4.983799997717142,1280,720,battery
1771343952.842798,1996,face,20.3113995157385,8.163199992850423,1280,720,battery
1771343952.8694067,1997,face,32.60801691700097,7.134600076824427,1280,720,battery
1771343952.9016335,1998,face,30.28400205055632,8.477400057017803,1280,720,battery
1771343952.937177,1999,face,30.044296725022207,9.409799939021468,1280,720,battery
1771343952.963365,2000,face,34.89437603993344,8.00400017760694,1280,720,battery
1771343953.0036666,2001,face,30.01913813957816,8.706599939614534,1280,720,battery
1771343953.0291324,2002,face,29.405854103130366,7.232900010421872,1280,720,battery
1771343953.0690281,2003,face,31.23271676644923,7.4155000038445,1280,720,battery
1771343953.1021304,2004,face,31.81672950154369,7.879100041463971,1280,720,battery
1771343953.130867,2005,face,31.665639910611826,8.416700176894665,1280,720,battery
1771343953.1630661,2006,face,32.77747473879168,9.133399929851294,1280,720,battery
1771343953.2123053,2007,face,19.72063981644302,8.755299961194396,1280,720,battery
1771343953.2376163,2008,face,31.01653503712249,7.423700066283345,1280,720,battery
1771343953.267117,2009,face,31.72959928587099,7.918500108644366,1280,720,battery
1771343953.302417,2010,face,33.08750118330125,6.811199942603707,1280,720,battery
1771343953.3274791,2011,face,33.17937237467665,7.596499985083938,1280,720,battery
1771343953.3649492,2012,face,28.395724024940932,7.673499872907996,1280,720,battery
1771343953.3984985,2013,face,34.651927859155165,5.925399949774146,1280,720,battery
1771343953.4298217,2014,face,29.935365992919948,4.369799979031086,1280,720,battery
1771343953.4614215,2015,face,32.337756258529105,4.4466000981628895,1280,720,battery
1771343953.4916644,2016,face,30.668860274493458,4.053200129419565,1280,720,battery
1771343953.5128748,2017,face,58.792335403204326,6.127800093963742,1280,720,battery
1771343953.573425,2018,face,15.171303212364766,5.356099922209978,1280,720,battery
1771343953.6145475,2019,face,31.142507109391822,9.24110016785562,1280,720,battery
1771343953.6372945,2020,face,31.72072058445389,7.038199808448553,1280,720,battery
1771343953.6654663,2021,face,32.874843240531725,8.622399996966124,1280,720,battery
1771343953.7040555,2022,face,31.741365218707433,6.976000033318996,1280,720,battery
1771343953.7425761,2023,face,30.0352605874855,10.68260008469224,1280,720,battery
1771343953.764049,2024,face,34.02865534082981,4.372900119051337,1280,720,battery
1771343953.7961845,2025,face,29.054273661168875,6.902200169861317,1280,720,battery
1771343953.8328066,2026,face,30.16356470960504,10.327500058338046,1280,720,battery
1771343953.8624878,2027,face,30.809660927307988,5.382400006055832,1280,720,battery
1771343953.8848321,2028,face,50.123135755258126,8.737900061532855,1280,720,battery
1771343953.9039142,2029,face,60.10753797649756,7.489199982956052,1280,720,battery
1771343953.973704,2030,face,13.259560638967132,4.58559999242425,1280,720,battery
1771343954.0061483,2031,face,33.09455013137442,8.151600137352943,1280,720,battery
1771343954.0458515,2032,face,29.965521429438954,8.9026999194175,1280,720,battery
1771343954.0718498,2033,face,31.671617672599314,8.807400008663535,1280,720,battery
1771343954.1045096,2034,face,32.09328874979914,8.117499994114041,1280,720,battery
1771343954.1388147,2035,face,30.439386901997214,6.046399939805269,1280,720,battery
1771343954.168778,2036,face,31.471993156800803,10.042099980637431,1280,720,battery
1771343954.198995,2037,face,31.912835730046414,6.461599841713905,1280,720,battery
1771343954.2356794,2038,face,30.07165339088165,6.496499991044402,1280,720,battery
1771343954.2488809,2039,face,64.01660587005296,7.243399973958731,1280,720,battery
1771343954.2596192,2040,face,67.75169205421035,6.643500179052353,1280,720,battery
1771343954.3144424,2041,face,20.175204671611493,4.719699965789914,1280,720,battery
1771343954.3752844,2042,face,15.171083709809851,7.274000206962228,1280,720,battery
1771343954.409473,2043,face,32.425756275560296,10.90139988809824,1280,720,battery
1771343954.4365256,2044,face,32.90166300596172,8.966699941083789,1280,720,battery
1771343954.468613,2045,face,30.977591988064816,8.604200091212988,1280,720,battery
1771343954.5057218,2046,face,31.857328401400586,7.7142000664025545,1280,720,battery
1771343954.5399406,2047,face,30.50713527195496,7.661400130018592,1280,720,battery
1771343954.5683358,2048,face,30.969129102521507,9.00100008584559,1280,720,battery
1771343954.6059718,2049,face,31.999267594888423,9.212600067257881,1280,720,battery
1771343954.616049,2050,face,58.16132566040352,7.3998000007122755,1280,720,battery
1771343954.6325517,2051,face,76.03335508665072,7.467800052836537,1280,720,battery
1771343954.6805813,2052,face,19.65539476643923,10.854499880224466,1280,720,battery
1771343954.7065675,2053,face,34.169204324201026,5.168400006368756,1280,720,battery
1771343954.7757978,2054,face,15.305556163743715,4.559099907055497,1280,720,battery
1771343954.8069017,2055,face,31.276035375001864,7.68349994905293,1280,720,battery
1771343954.8434336,2056,face,29.977729176494133,7.226800080388784,1280,720,battery
1771343954.8660834,2057,face,32.65930574805725,9.650799911469221,1280,720,battery
1771343954.9069223,2058,face,31.84378392741905,8.547899778932333,1280,720,battery
1771343954.9384348,2059,face,32.56750628940585,8.72369995340705,1280,720,battery
1771343954.9730957,2060,face,28.65607684792337,10.493600042536855,1280,720,battery
1771343954.9859877,2061,face,54.43825197606656,7.427999982610345,1280,720,battery
1771343955.004455,2062,face,66.25340009793545,7.546799955889583,1280,720,battery
1771343955.059599,2063,face,20.959573043365282,10.60949987731874,1280,720,battery
1771343955.080892,2064,face,31.845959941080892,7.707499898970127,1280,720,battery
1771343955.1131277,2065,face,31.413771925882653,8.986799977719784,1280,720,battery
1771343955.17027,2066,face,15.930418665420888,5.56640001013875,1280,720,battery
1771343955.2079098,2067,face,30.212451468374308,8.25559999793768,1280,720,battery
1771343955.2373035,2068,face,31.330469922986712,10.078000137582421,1280,720,battery
1771343955.264928,2069,face,33.736609692338625,6.605700124055147,1280,720,battery
1771343955.3080359,2070,face,29.391841797299286,8.720699930563569,1280,720,battery
1771343955.3349392,2071,face,31.52663860493085,12.527099810540676,1280,720,battery
1771343955.3610485,2072,face,40.12497727946734,7.509799906983972,1280,720,battery
1771343955.377698,2073,face,58.137140480975816,7.437099935486913,1280,720,battery
1771343955.4218004,2074,face,26.269401559515234,9.446399984881282,1280,720,battery
1771343955.445685,2075,face,32.67838972816729,9.317300049588084,1280,720,battery
1771343955.4842913,2076,face,28.600777361063756,6.339599844068289,1280,720,battery
1771343955.515079,2077,face,33.150525991321736,6.750999949872494,1280,720,battery
1771343955.5683749,2078,face,16.185475032800802,4.556100117042661,1280,720,battery
1771343955.6090782,2079,face,30.657203628310175,10.700900107622147,1280,720,battery
1771343955.6420715,2080,face,30.538676607642124,6.3090999610722065,1280,720,battery
1771343955.671204,2081,face,33.47249134119675,5.797599907964468,1280,720,battery
1771343955.7014484,2082,face,30.566273138026528,4.7351999673992395,1280,720,battery
1771343955.7203734,2083,face,55.635490588812694,4.792700055986643,1280,720,battery
1771343955.734831,2084,face,66.31730069885843,4.860199987888336,1280,720,battery
1771343955.786774,2085,face,20.780752690303018,7.889099884778261,1280,720,battery
1771343955.8164904,2086,face,32.14691162156155,7.913700072094798,1280,720,battery
1771343955.845526,2087,face,28.819502944268468,10.252299951389432,1280,720,battery
1771343955.8799562,2088,face,31.906281141361813,7.748199859634042,1280,720,battery
1771343955.9096594,2089,face,31.985114349553506,8.678999962285161,1280,720,battery
1771343955.9734612,2090,face,15.312764458268987,7.414699997752905,1280,720,battery
1771343956.01013,2091,face,33.30795314671431,8.78600007854402,1280,720,battery
1771343956.0343711,2092,face,30.187445120985736,4.533999832347035,1280,720,battery
1771343956.0682323,2093,face,31.407185539065193,7.642399985343218,1280,720,battery
1771343956.0876465,2094,face,61.56234313308186,9.001600090414286,1280,720,battery
1771343956.1056328,2095,face,57.94117890839768,7.694000145420432,1280,720,battery
1771343956.1503806,2096,face,21.544385202535416,10.048800148069859,1280,720,battery
1771343956.184541,2097,face,30.027519651780473,8.946100017055869,1280,720,battery
1771343956.220102,2098,face,32.560427276114766,9.031299967318773,1280,720,battery
1771343956.252058,2099,face,31.993897648306216,9.168499847874045,1280,720,battery
1771343956.2790985,2100,face,29.88843599464128,8.495199959725142,1280,720,battery
1771343956.3131077,2101,face,32.18885213694236,8.35739984177053,1280,720,battery
1771343956.3779688,2102,face,14.744327149882764,10.533799882978201,1280,720,battery
1771343956.399968,2103,face,38.13801067495931,7.852599956095219,1280,720,battery
1771343956.4400773,2104,face,28.183549364672995,7.050300016999245,1280,720,battery
1771343956.4506886,2105,face,65.62110236713238,7.695900043472648,1280,720,battery
1771343956.4885902,2106,face,30.833669043593325,9.273500181734562,1280,720,battery
1771343956.5131757,2107,face,33.272283039822305,8.279500063508749,1280,720,battery
1771343956.5540545,2108,face,29.202347715294266,5.1565999165177345,1280,720,battery
1771343956.5839853,2109,face,31.045232156206747,7.465400034561753,1280,720,battery
1771343956.6128285,2110,face,32.06997690884345,8.217700058594346,1280,720,battery
1771343956.6441462,2111,face,32.16046864696591,8.12230003066361,1280,720,battery
1771343956.6860716,2112,face,30.1198098438824,9.071199921891093,1280,720,battery
1771343956.7106903,2113,face,31.805389993478624,8.173699956387281,1280,720,battery
1771343956.7776105,2114,face,15.651848120160462,5.911200074478984,1280,720,battery
1771343956.8111382,2115,face,31.21714213413318,6.823200033977628,1280,720,battery
1771343956.822996,2116,face,66.07284183994959,7.942000171169639,1280,720,battery
1771343956.8563347,2117,face,30.131061335325644,8.90600006096065,1280,720,battery
1771343956.8885927,2118,face,30.832309094651414,10.46460005454719,1280,720,battery
1771343956.9223547,2119,face,32.34374108375296,6.179500138387084,1280,720,battery
1771343956.959309,2120,face,29.92426015239291,9.843899868428707,1280,720,battery
1771343956.9799762,2121,face,33.1282699355491,9.403199888765812,1280,720,battery
1771343957.013935,2122,face,29.265308400781468,7.449399912729859,1280,720,battery
1771343957.0522437,2123,face,31.579334126398532,7.980499882251024,1280,720,battery
1771343957.0819104,2124,face,32.93938775189659,8.281900081783533,1280,720,battery
1771343957.1117861,2125,face,30.52622998544396,8.098499849438667,1280,720,battery
1771343957.1383781,2126,face,31.571727512231842,5.082700168713927,1280,720,battery
1771343957.1792066,2127,face,30.83661601123389,8.345900103449821,1280,720,battery
1771343957.2210982,2128,face,20.808795221368896,5.820499965921044,1280,720,battery
1771343957.2567763,2129,face,30.968214472936157,9.6303999889642,1280,720,battery
1771343957.2850776,2130,face,31.33913147434173,5.132399965077639,1280,720,battery
1771343957.3208537,2131,face,31.141119781419142,10.17590006813407,1280,720,battery
1771343957.349226,2132,face,31.42671751721451,5.227099871262908,1280,720,battery
1771343957.3889217,2133,face,31.948082416117607,8.974800119176507,1280,720,battery
1771343957.4195788,2134,face,31.63745530797894,8.276099804788828,1280,720,battery
1771343957.4468055,2135,face,30.463927484547614,9.423899929970503,1280,720,battery
1771343957.4838195,2136,face,30.822792810006025,7.707600016146898,1280,720,battery
1771343957.5130496,2137,face,31.113860761841178,7.8112001065164804,1280,720,battery
1771343957.536345,2138,face,34.44589167659015,4.97990008443594,1280,720,battery
1771343957.591396,2139,face,19.61485832401921,6.3125998713076115,1280,720,battery
1771343957.6332772,2140,face,31.198333829217496,12.015399988740683,1280,720,battery
1771343957.6573925,2141,face,32.75853073720877,5.613399902358651,1280,720,battery
1771343957.6855721,2142,face,29.71985715095516,7.390800165012479,1280,720,battery
1771343957.7192647,2143,face,32.7301557574055,7.414599880576134,1280,720,battery
1771343957.7546802,2144,face,30.927111982834262,7.202800130471587,1280,720,battery
1771343957.779826,2145,face,31.88033200571585,6.526000099256635,1280,720,battery
1771343957.8136516,2146,face,30.479866869172803,7.804000051692128,1280,720,battery
1771343957.8448284,2147,face,31.05994564533209,4.766000201925635,1280,720,battery
1771343957.8731918,2148,face,32.91689752866482,7.45539995841682,1280,720,battery
1771343957.9136786,2149,face,30.74123967487302,8.591100107878447,1280,720,battery
1771343957.9602463,2150,face,22.053578846083067,8.881099987775087,1280,720,battery
1771343957.9890091,2151,face,30.79518355359765,4.6443999744951725,1280,720,battery
1771343958.0216992,2152,face,30.515125500181885,4.698100034147501,1280,720,battery
1771343958.0481145,2153,face,31.440852154749145,4.6316999942064285,1280,720,battery
1771343958.082313,2154,face,31.252265140677157,6.9067999720573425,1280,720,battery
1771343958.117971,2155,face,29.56025089858341,7.955299923196435,1280,720,battery
1771343958.1460798,2156,face,31.11547649074912,5.4779998026788235,1280,720,battery
1771343958.1905296,2157,face,30.024940226495055,9.963500080630183,1280,720,battery
1771343958.2144346,2158,face,34.47363705852861,5.395000101998448,1280,720,battery
1771343958.2489524,2159,face,28.552880949787603,8.433699840679765,1280,720,battery
1771343958.2861414,2160,face,31.84209167792776,9.862400125712156,1280,720,battery
1771343958.3391886,2161,face,20.628874396277826,12.937800027430058,1280,720,battery
1771343958.3597322,2162,face,31.98096835684331,7.97839998267591,1280,720,battery
1771343958.3889444,2163,face,30.899315608401295,9.167499840259552,1280,720,battery
1771343958.4222963,2164,face,32.10557175771771,8.210300002247095,1280,720,battery
1771343958.4523296,2165,face,31.162637264662614,7.89529993198812,1280,720,battery
1771343958.4842703,2166,face,31.346392137812487,5.8772999327629805,1280,720,battery
1771343958.5176444,2167,face,29.999170326290642,9.979399852454662,1280,720,battery
1771343958.5464587,2168,face,32.19824204506199,4.61189984343946,1280,720,battery
1771343958.5820868,2169,face,29.953537532047392,10.578999994322658,1280,720,battery
1771343958.6185403,2170,face,31.86483119093202,9.725800016894937,1280,720,battery
1771343958.649443,2171,face,31.770938591242036,4.8368999268859625,1280,720,battery
1771343958.7038126,2172,face,20.219359814886232,9.1323999222368,1280,720,battery
1771343958.727526,2173,face,32.6816998862379,8.91660014167428,1280,720,battery
1771343958.758989,2174,face,33.295525989902515,9.092299966141582,1280,720,battery
1771343958.7922666,2175,face,32.163674705724475,7.698599947616458,1280,720,battery
1771343958.8216014,2176,face,28.203258538028603,6.161900004372001,1280,720,battery
1771343958.8574078,2177,face,31.936162760595124,8.517800131812692,1280,720,battery
1771343958.890438,2178,face,32.19206385754855,6.814599968492985,1280,720,battery
1771343958.9203563,2179,face,30.3431551989814,8.64690006710589,1280,720,battery
1771343958.9487062,2180,face,32.679917410105574,8.477600058540702,1280,720,battery
1771343958.979242,2181,face,29.437224089891426,4.325199872255325,1280,720,battery
1771343959.0190377,2182,face,31.811420640277895,8.379900129511952,1280,720,battery
1771343959.061457,2183,face,20.588976810854327,5.611000116914511,1280,720,battery
1771343959.0947578,2184,face,30.078985678736114,9.03469999320805,1280,720,battery
1771343959.125862,2185,face,35.009131429143785,8.883500006049871,1280,720,battery
1771343959.159143,2186,face,30.224425676649467,6.827500183135271,1280,720,battery
1771343959.1883628,2187,face,31.2166774584887,8.996800053864717,1280,720,battery
1771343959.22404,2188,face,32.13065827070837,6.791999796405435,1280,720,battery
1771343959.2551808,2189,face,29.537352112676057,9.010100038722157,1280,720,battery
1771343959.2852206,2190,face,31.396136025091135,9.207800030708313,1280,720,battery
1771343959.3174856,2191,face,32.44758014605768,9.498100029304624,1280,720,battery
1771343959.349748,2192,face,29.679269181508765,5.322200013324618,1280,720,battery
1771343959.3854454,2193,face,32.31010522747932,10.085599962621927,1280,720,battery
1771343959.4273064,2194,face,20.476000781097444,4.38549998216331,1280,720,battery
1771343959.4619038,2195,face,30.688158039143953,8.268200093880296,1280,720,battery
1771343959.4905376,2196,face,32.63135619592955,5.15450001694262,1280,720,battery
1771343959.5338316,2197,face,30.768300823802992,9.084300138056278,1280,720,battery
1771343959.557399,2198,face,31.12979456121601,10.249900165945292,1280,720,battery
1771343959.584305,2199,face,34.31372613184548,5.819200072437525,1280,720,battery
1771343959.6203127,2200,face,29.517396689561988,9.134399937465787,1280,720,battery
1771343959.6553705,2201,face,31.561986891512593,7.87630002014339,1280,720,battery
1771343959.6893878,2202,face,31.924251996072552,8.183599915355444,1280,720,battery
1771343959.7233462,2203,face,29.8582228739838,6.559599889442325,1280,720,battery
1771343959.7518964,2204,face,32.85218372078451,7.846600143238902,1280,720,battery
1771343959.8017747,2205,face,20.434600862341966,5.821699975058436,1280,720,battery
1771343959.8300493,2206,face,29.6413054232449,7.324600126594305,1280,720,battery
1771343959.8685284,2207,face,31.583376631200068,8.088199887424707,1280,720,battery
1771343959.8932145,2208,face,31.502012858258727,5.567899905145168,1280,720,battery
1771343959.9275239,2209,face,32.002441592528726,8.22930014692247,1280,720,battery
1771343959.9545734,2210,face,31.12933248229898,5.189599934965372,1280,720,battery
1771343959.996056,2211,face,30.406507129859868,7.669399958103895,1280,720,battery
1771343960.028476,2212,face,32.703359765463574,9.114000014960766,1280,720,battery
